Year,Month,Date,GMT,SWEAT index,Showalter index,LIFTED index,K index,Cross totals index,Vertical totals index,Totals totals index,TLCL,PLCL,CINE,CAPE,PRECIPITABLE WATER,1000-500 THICKNESS,prob
2004,8,6,12,255.8,8.1,-2.9,37.3,19.9,19.9,39.8,297.35,949.99,0,2114.3,52.5,5762,Prob,
2004,8,7,0,301.9,9.6,-2.3,43.5,21.9,21.9,43.8,298.34,947.68,-0.2,8.9,72,5853,,
2004,8,7,12,256.2,7.9,-3.3,37.1,20.9,20.9,41.8,297.75,949.99,6.2,3522.1,59.9,5786,Prob,
2004,8,8,0,197.8,10.1,-1.3,25.5,12.9,12.9,25.8,297.75,949.99,6.2,2677.5,63.3,5828,Prob,
2004,8,8,12,265.9,9.2,-2.3,35.3,19.9,19.9,39.8,297.75,949.99,6.3,44.7,64.9,5837,Prob,
2004,8,9,0,260.4,8.9,-2,38.7,21.3,21.9,43.2,296.66,933.51,-16.9,0,59.8,5826,,
2004,8,9,12,305.3,8.6,-0.1,38.4,21.2,21.2,42.4,299.75,949.99,0,3227.8,64.2,5827,Prob,
2004,8,10,0,241.2,5,-5.6,41.1,23.3,23.3,46.6,297.35,949.99,0,3706.7,54.1,5740,Prob,
2004,8,10,12,324.5,8.6,-4.1,45.6,22.6,22.8,45.4,299.92,945.32,-1.9,618.6,79,5860,,
2004,8,11,0,333.2,8.8,-3.7,45.4,23.4,23.6,47,299.55,949.99,0,0.5,76.5,5854,Prob,
2004,8,11,12,315.9,7.5,-4.8,44.9,22.9,23.1,46,299.55,949.99,0,5528.2,72.1,5822,Prob,
2004,8,12,0,271.1,7.1,-6.2,39.1,21.7,21.7,43.4,298.35,949.99,0,4188.4,60.8,5793,Prob,
2004,8,12,12,237,8,-2.9,36.5,19.5,19.5,39,297.35,949.99,0,2996.5,63.2,5767,Prob,
2004,8,13,0,314.2,6.4,-2.9,42.9,22.7,22.7,45.4,298.95,949.99,0,492.5,57.8,5767,Prob,
2004,8,13,12,256.8,7.5,-5.1,38.9,21.9,21.9,43.8,295.55,949.99,0,1475.2,55.2,5751,Prob,
2004,8,14,0,265.9,7.1,-3.5,41.5,22.9,22.9,45.8,296.55,949.99,5.7,1949.1,59.7,5793,Prob,
2004,8,14,12,241.8,8.4,-1,33.5,19.9,21.7,41.6,293.75,889.34,-62.4,1019.1,50.7,5795,,
2004,8,15,0,289.3,9.8,-2.6,41.8,20.6,20.6,41.2,299.14,947.68,-0.5,670.2,79.3,5876,,
2004,8,15,12,248,7.1,-3.4,37.9,21.1,23.1,44.2,296.2,913.37,-17.7,2537.3,58.5,5804,,
2004,8,16,0,270.4,6.5,-3.6,44.9,24.3,24.3,48.6,298.75,950.01,0,0,67.4,5822,Prob,
2004,8,16,12,286,6.3,-2.6,42.1,22.5,22.5,45,299.95,950.01,0,0,66.6,5831,Prob,
2004,8,17,0,280.7,7.9,-4.1,36.5,20.7,22.7,43.4,298.58,928.4,-6.4,2542.8,58.3,5861,,
2004,8,17,12,269.3,9.8,-1.2,38.3,19.1,20.1,39.2,296.61,928.59,-6.1,1449.1,65.4,5837,,
2004,8,18,0,269.1,7.5,-2.5,37.1,20.5,20.9,41.4,299.36,977.16,-15.5,1249.3,75.7,5881,,
2004,8,18,12,282,7.6,-4.6,44.1,22.5,22.7,45.2,299.34,947.68,-0.2,4503.3,70,5817,,
2004,8,19,0,254.3,9.2,-2,35.1,18.7,22.9,41.6,297,928.56,-37.9,2084.5,53.6,5830,,
2004,8,19,12,289.9,6.9,-4.6,43.1,22.7,23.9,46.6,297.99,928.45,0,0,65.6,5816,,
2004,8,20,0,301.3,7.4,-4,39.5,21.1,21.1,42.2,298.14,947.68,-0.1,4175.8,61.2,5785,,
2004,8,20,12,322.1,9.5,-4,37.3,20.9,21.5,42.4,295.94,945.4,-4.6,3,46.6,5785,,
2004,8,21,0,278.2,10.6,-4,33.9,19.5,20.1,39.6,294.95,947.73,-1.1,20.5,47.2,5785,,
2004,8,21,12,284.4,10.6,-0.8,37.7,18.9,20.5,39.4,295.43,904.29,-5.3,1121.5,55.5,5765,,
2004,8,22,0,275.7,7.5,-0.8,35.5,18.5,19.9,38.4,298.86,985.03,-2.2,223.1,55.8,5769,,
2004,8,22,12,269.8,11,-0.8,36.9,19.3,22.1,41.4,295.51,913.68,0,0,36.4,5769,,
2004,8,23,0,295.1,7.9,-1.5,42.9,21.9,22.9,44.8,298.86,985.03,-83.4,133.3,72.9,5827,,
2004,8,23,12,376.9,3.7,-5.7,46.5,23.9,27.1,51,298.57,943.77,-117,769.2,74.9,5847,,
2004,8,24,0,217.2,4.7,-4.5,33.3,19.1,20.1,39.2,299.26,985,-1.8,765.8,54.4,5756,,
2004,8,24,12,219.6,6.1,-1.7,35.5,19.1,22.3,41.4,296.44,952.96,-26.6,1.3,60.9,5782,,
2004,8,25,0,213.3,4.9,-4.6,35.3,18.7,22.5,41.2,299.4,979.78,-4.6,2528.9,61.4,5792,,
2004,8,25,12,267.1,5.1,-3.7,32.3,17.1,20.9,38,297.75,909.38,-57.7,75.1,65.9,5833,,
2004,8,26,0,185.5,0.9,-8.1,27.7,19.3,23.5,42.8,299.27,958.08,-10.8,5248.7,53.4,5754,,
2004,8,26,12,319.2,2.9,-7.8,39.9,23.7,28.5,52.2,297.22,896.92,-69.2,4235.2,52.9,5756,,
2004,8,27,0,262.5,7.9,-2.9,39.3,20.5,22.3,42.8,296.98,926.06,-10.1,1179.4,58,5779,,
2004,8,27,12,229.5,11.9,1.7,29.1,15.9,19.1,35,293.72,913.78,-3.2,17.9,46.7,5737,,
2004,8,28,0,237.7,6.9,-1.6,40.7,21.1,22.5,43.6,297.82,979.93,-25.2,589.5,68.1,5781,,
2004,8,28,12,206.7,8.5,0.2,36.5,18.9,23.5,42.4,292.16,895.38,0,0,52.4,5754,,
2004,8,29,0,231.6,6,-2.3,37.7,20.5,20.9,41.4,297.91,990.13,-1.8,2004,58.1,5744,,
2004,8,29,12,229.8,1.1,-8,37.1,20.5,23.1,43.6,299.02,931.5,-25,5879.7,64.7,5776,,
2004,8,30,0,220.5,4.7,-4,35.1,20.5,21.1,41.6,298.21,979.9,-8.5,1074.9,62,5765,,
2004,8,30,12,232.7,13.7,5.2,26.6,9.8,11.8,21.6,297.19,935.1,-36.8,220.4,62.9,5819,,
2004,8,31,0,233.5,4.7,-4.3,32.3,21.1,21.9,43,298.74,974.59,-9.9,938.2,57.4,5770,,
2004,8,31,12,140.4,1.8,-5.9,29.5,16.3,22.9,39.2,296.98,961.29,-10.9,2505.2,51.3,5722,,
2004,9,1,0,197.9,3.5,-5.1,34.1,19.9,21.9,41.8,298.41,980.86,-4.2,2506.1,54.6,5742,,
2004,9,1,12,180.7,4.2,-4.4,32.1,16.3,19.9,36.2,298.43,955.4,-16,5182.1,55.1,5750,,
2004,9,2,0,249.7,5.4,-4.4,40.1,22.7,24.9,47.6,298.86,985.03,-64,0.7,50.3,5725,,
2004,9,2,12,215.7,3.6,-5.4,34.7,20.5,22.5,43,298.47,969.25,-9.5,4362.9,57,5766,,
2004,9,3,0,147.5,2.6,-5.7,27.7,17.5,21.5,39,297.89,987.63,-1.1,3185.8,47.1,5694,,
2004,9,3,12,185.9,0,-5.7,35.3,20.7,24.5,45.2,298.19,943.86,-24.5,557.1,46.5,5714,,
2004,9,4,0,352.4,1.3,-5.7,47.3,24.9,30.1,55,299.06,985,-68.2,4.9,51.8,5710,,
2004,9,4,12,181.1,4.5,-4.4,31.5,16.7,20.9,37.6,298.58,963.76,-12.1,709.8,53.6,5765,,
2004,9,5,0,199.9,3.9,-5.1,35.3,19.3,22.3,41.6,299.08,987.56,-1.3,3907.6,50.8,5742,,
2004,9,5,12,255,2.2,-6.8,40.9,22.7,26.5,49.2,298.67,969.22,-22.4,11.2,63.8,5789,,
2004,9,6,0,192.6,1.5,-5.9,30,18.5,22.3,40.8,296.59,961.35,-9.1,3618.4,36.3,5653,,
2004,9,6,12,191.4,4.7,-3.1,32.5,16.3,23.1,39.4,296.09,923.02,-62.5,3282,51.6,5777,,
2004,9,7,0,257,3.7,-5,27.9,17.3,21.9,39.2,297.99,977.31,-6,805.2,50.2,5754,,
2004,9,7,12,224.8,3.6,-4.9,33.7,20.5,21.5,42,297.51,925.7,-44.5,4090.6,59.1,5786,,
2004,9,8,0,307.3,5.3,-4.3,41.5,22.9,27.5,50.4,298.9,971.91,-151.1,2430,70.8,5842,,
2004,9,8,12,250.5,2.2,-6.8,35.9,20.9,24.3,45.2,298.35,915.79,-52.6,66.1,67.8,5832,,
2004,9,9,0,205.2,-0.5,-9.9,37.7,22.1,25.9,48,299.69,971.79,-9.6,2417.1,58.1,5755,,
2004,9,9,12,235.6,8.3,-0.6,36.9,20.5,22.9,43.4,293.8,923.92,-30.4,304.7,47,5733,,
2004,9,10,0,202.4,4.4,-2.6,37.3,20.7,23.1,43.8,295.53,969.65,-14.4,408.9,55.8,5724,,
2004,9,10,12,232.2,7.9,-1.3,40.5,21.5,25.3,46.8,294.09,933.7,-188.1,732.9,58.8,5761,,
2004,9,11,0,256,9.1,-1.3,35.9,20.9,22.1,43,293.34,940.84,0,0,44.5,5761,,
2004,9,11,12,202.9,10,2.2,31.1,18.1,21.5,39.6,292.3,931.45,-828,8.1,43.8,5692,,
2004,9,12,0,241.2,10.6,1.1,36.1,19.7,19.7,39.4,295.15,947.71,-0.2,3,60.2,5718,,
2004,9,12,12,182.1,12.7,7.4,25.3,14.7,20.5,35.2,285.46,865.67,0,0,38.2,5690,,
2004,9,13,0,284.6,10.3,1.5,36.1,19.7,20.1,39.8,293.95,945.45,-5,0.7,54.7,5722,,
2004,9,13,12,309.5,9.2,1.5,41.1,22.1,22.5,44.6,295.15,947.71,0,0,47,5722,,
2004,9,14,0,199.6,13.1,6.9,31.1,17.7,18.7,36.4,289.36,941,0,0,46.2,5668,,
2004,9,14,12,242.4,8.1,-0.7,36.5,20.7,21.5,42.2,294.13,940.81,-1.7,27.8,53.2,5697,,
2004,9,15,0,216.9,9,1.6,35.7,20.9,21.3,42.2,291.95,940.9,0,0,49.6,5685,,
2004,9,15,12,192.8,9.7,2.8,33.3,19.5,20.5,40,291.35,940.92,0,0,48.3,5667,,
2004,9,16,0,209.9,9,-0.1,35.7,19.9,20.9,40.8,294.32,938.45,-4.9,72.6,48.5,5727,,
2004,9,16,12,288.3,12.4,4.8,36.9,20.5,21.1,41.6,291.95,947.76,0,0,44.6,5724,,
2004,9,17,0,263.8,6.3,4.8,32.5,19.1,19.5,38.6,297.93,995.1,-0.2,415.6,51,5717,,
2004,9,17,12,246.4,5.5,4.8,30.5,18.3,20.5,38.8,297.79,977.34,-3.7,358.8,45.4,5697,,
2004,9,18,0,293.9,5.4,-3.7,38.7,24.1,24.9,49,297.84,982.53,-44.1,1541.5,62.7,5832,,
2004,9,18,12,224.7,3.6,-5.2,33.9,19.5,24.3,43.8,297.99,977.31,-12.5,2423,53.2,5796,,
2004,9,19,0,261.5,6.8,-2.5,36.3,21.1,22.3,43.4,298.28,987.59,-5.9,1724.2,61.6,5826,,
2004,9,19,12,236.2,14.8,14.1,33.7,21.1,24.5,45.6,266.85,643.08,0,0,50.8,5797,,
2004,9,20,0,222.7,8.6,-0.6,29.3,16.3,22.1,38.4,297.59,977.34,-67.3,3.7,56.5,5846,,
2004,9,20,12,250.9,4.6,-4.1,36.5,21.5,21.5,43,297.15,941.15,-33.5,2224.5,67.5,5813,,
2004,9,21,0,195.7,8,-0.7,28.1,15.5,23.5,39,296.59,961.35,-117.5,127,50.1,5839,,
2004,9,21,12,261.3,6.3,-3.1,41.5,21.1,22.9,44,297.6,928.82,-85.9,1846.7,75.5,5878,,
2004,9,22,0,130.3,6.5,-1.7,17.3,13.5,21.3,34.8,296.35,972.21,-8.5,58.2,41.5,5803,,
2004,9,22,12,214.4,5,-3.6,35.7,20.7,25.7,46.4,296.97,974.78,-57.6,1282.3,55.5,5803,,
2004,9,23,0,230.8,4.8,-4.2,33.9,20.5,21.5,42,298.53,995.1,-0.3,1905.2,56.3,5748,,
2004,9,23,12,223,1.7,-6.9,34.8,21.5,21.7,43.2,298.29,958.27,-15,5154.5,48.8,5709,,
2004,9,24,0,184.9,4,-6.3,36.1,19.5,21.7,41.2,299.15,999.98,0,3890.7,58.5,5746,Prob,
2004,9,24,12,121,7.4,-6.3,21.4,14.5,20.3,34.8,291.18,912,-103.6,224.5,25.9,5767,,
2004,9,25,12,46.2,2.1,-10.3,15,2.8,19.6,22.4,305.13,968.37,-6.6,11655.4,61.4,5834,,
2004,9,26,0,272.8,1.9,-13.4,41.3,24.3,24.7,49,303.95,999.98,6.3,7783.2,72.5,5820,Prob,
2004,9,26,12,264.2,2.8,-8.3,36.9,22.1,22.3,44.4,302.2,968.77,-8.9,7621.8,70.4,5801,,
2004,9,27,0,158,2.6,-6.2,30.1,19.1,23.5,42.6,298.34,997.57,-1.3,3395,47.6,5730,,
2004,9,27,12,350.8,-1.6,-6.2,42.7,26.5,27.7,54.2,301.8,982.22,-4.8,0.2,62.5,5758,,
2004,9,28,0,158.1,6.2,0,26.5,16.7,21.5,38.2,293.18,936.26,-56.4,1.2,44.7,5739,,
2004,9,28,12,258.5,2.3,-7,43.7,23.9,24.7,48.6,298.95,952.44,-30.2,5787,66,5779,,
2004,9,29,0,203.3,1.6,-7.4,39.9,22.5,24.9,47.4,298.74,997.54,-0.1,3714.8,58,5727,,
2004,9,29,12,348.8,3,-5.6,33.6,25.3,28.5,53.8,297.62,979.97,-58.9,486.7,59.8,5779,,
2004,9,30,0,176.8,2.3,-8,29.3,18.5,23.3,41.8,300.72,995.04,-0.6,4870.1,51.7,5757,,
2004,9,30,12,265.3,2.8,-4.3,35.9,25.1,25.3,50.4,294.63,932.82,-76.8,1975.5,54.9,5747,,
2004,10,1,0,208.5,-0.8,-4.3,32.5,22.7,25.3,48,299.4,966.67,-5.3,769,47.1,5714,,
2004,10,1,12,165.8,4.2,-4.1,27.9,16.7,24.9,41.6,296.08,929.31,-95,1967.9,49,5806,,
2004,10,2,0,197.1,3.8,-5,33.1,19.9,24.5,44.4,297.62,979.97,-12.3,2609,52.5,5781,,
2004,10,2,12,206.2,3.4,-4.9,28.1,17.7,21.9,39.6,296.58,903.09,-99,4298.5,48.6,5782,,
2004,10,3,0,198.4,2.6,-6.4,37.3,22.5,26.5,49,297.87,985.09,-25.2,4516.2,54.2,5787,,
2004,10,3,12,208.9,4.1,-2.4,33.7,19.7,24.3,44,293.82,947.83,-38.2,1265.4,47.2,5725,,
2004,10,4,0,229.5,4.7,-3.2,35.1,20.5,22.5,43,296.44,980.06,-6.1,1173.8,56.5,5756,,
2004,10,4,12,255.4,5,-4,38.5,21.3,22.7,44,298.48,987.59,-1.7,3903.4,65.1,5759,,
2004,10,5,0,269.4,6,-4,37.5,21.5,21.7,43.2,297.49,987.66,-10.5,479.9,56.6,5758,,
2004,10,5,12,318,8.8,1,33.9,18.7,19.1,37.8,296.71,990.19,-1.5,26.1,57.3,5745,,
2004,10,6,0,285,5.1,-2.9,38.1,22.1,22.7,44.8,296.9,987.69,-7.3,1971.9,63.7,5738,,
2004,10,6,12,338.6,5.5,-2.8,32.9,20.3,21.9,42.2,297.71,990.16,-1.5,1513.8,61.5,5748,,
2004,10,7,0,291,5.9,-2.8,33.7,18.1,20.9,39,297.54,995.13,-0.3,368.3,49.6,5768,,
2004,10,7,12,333.8,9.9,1.3,32.4,15,17,32,298.04,982.5,-4.2,1.3,64.4,5785,,
2004,10,8,0,274.6,13.9,1.3,24.2,11.2,16.4,27.6,292.85,959.27,-12.1,22,33.8,5742,,
2004,10,8,12,184,3,-4.1,28.1,16.9,21.7,38.6,295.52,955.98,-13.6,3175.6,40.4,5695,,
2004,10,9,0,181.3,7.7,0.7,26.9,16.5,20.3,36.8,295.08,982.74,-3.9,1.9,37.5,5715,,
2004,10,9,12,183.1,9.4,3.7,22.4,15.3,19.3,34.6,291.55,894.97,-177.6,25.5,39.5,5736,,
2004,10,10,0,181.6,9.9,1.9,21.2,14.7,17.7,32.4,296.12,969.59,-30.1,191.7,45.9,5753,,
2004,10,10,12,193.1,2.6,-4.9,33.7,20.9,21.7,42.6,295.42,926.41,-27.3,1881.3,47.2,5715,,
2004,10,11,0,137.5,4.5,-1.7,23.2,17.9,23.9,41.8,293.39,956.41,-62.6,305.3,34.3,5715,,
2004,10,11,12,303.4,3,-5.6,42.1,24.1,28.3,52.4,296.82,952.87,-135.3,921.2,57.1,5781,,
2004,10,12,0,122.7,6,-0.9,21.1,13.5,19.7,33.2,294.75,969.77,-6.8,233.1,34.2,5702,,
2004,10,12,12,198.9,2.2,-5.3,32.9,21.1,23.3,44.4,295.04,913.74,-71.1,1803.7,46.5,5732,,
2004,10,13,0,197.1,4,-3.1,28.8,20.9,21.7,42.6,295.3,967.03,-9.8,1243.3,40.4,5690,,
2004,10,13,12,143.7,2.9,-4.5,27.8,18.1,24.3,42.4,296.3,987.72,-1.6,1281.2,43.3,5689,,
2004,10,14,0,211,5.7,-1.9,36.7,21.1,27.5,48.6,295.69,985.24,-120.1,249.6,47.5,5747,,
2004,10,14,12,226,4.5,-3.6,35.9,21.1,22.3,43.4,297.05,982.59,-2.9,1963.4,52.8,5725,,
2004,10,15,0,218.6,6.9,0.1,25.8,17.5,20.1,37.6,294.86,980.21,-3.7,413.1,40,5683,,
2004,10,15,12,241.9,7.2,0.3,26.5,15.3,20.1,35.4,294.01,923.75,-57.2,95.2,42.5,5743,,
2004,10,16,0,98.5,5.6,-0.3,13.6,10.5,22.7,33.2,293.08,961.96,-30.6,149,26.9,5702,,
2004,10,16,12,101.6,1.4,-4.5,10,14.7,23.3,38,292.17,891.19,-84.2,880.8,28.1,5696,,
2004,10,17,0,170.4,10.4,4.9,22.6,14.1,21.9,36,291.95,964.86,0,0,33.4,5743,,
2004,10,17,12,190.5,4.1,-0.4,27.2,20.9,25.7,46.6,288.4,859.57,-438.9,27.8,33.2,5741,,
2004,10,18,0,170.5,6.6,-0.4,24.3,17.3,27.7,45,292.03,972.76,0,0,29.5,5724,,
2004,10,18,12,67.4,10.6,3.9,8.3,4.7,16.5,21.2,292.97,920.94,-59.3,34.1,37.6,5784,,
2004,10,19,0,115,10.7,5.7,8,10.9,21.1,32,290.1,928.18,0,0,26.5,5763,,
2004,10,19,12,126,0.1,-5,10,19.1,25.5,44.6,290.79,884.72,-120.9,2414.5,24.7,5673,,
2004,10,20,0,162,7.8,2.4,26.2,17.7,26.1,43.8,291.5,948.41,0,0,35.6,5757,,
2004,10,20,12,54.8,3.6,-1.7,7.2,10.7,25.7,36.4,290.02,862.5,-290.6,47,22.9,5738,,
2004,10,21,0,171.2,6.2,0.6,10.4,19.1,20.5,39.6,292.02,945.42,-36.6,29.5,28,5731,,
2004,10,21,12,147.2,6.1,1.8,23.2,17.1,22.7,39.8,288.62,882.25,-352.8,147.8,33,5718,,
2004,10,22,0,169.8,8.8,3.7,18,17.3,24.9,42.2,290.1,928.18,0,0,32.2,5772,,
2004,10,22,12,108.9,7.7,3.3,15,11.5,21.5,33,288.48,878.68,-424.5,36.5,31.3,5724,,
2004,10,23,12,105.4,5.4,2.3,18.8,15.3,22.3,37.6,284.75,841.54,-354.1,17.1,26.8,5671,,
2004,10,24,0,98.8,7.3,2.7,10.6,12.5,18.5,31,290.54,948.65,-54.8,65.6,25.6,5677,,
2004,10,24,12,177.2,1.2,-4.7,31.9,20.5,29.3,49.8,291.72,905.17,-205.3,4.1,35.8,5735,,
2004,10,25,0,180.9,6,0.6,33.1,20.7,27.9,48.6,291.45,956.8,0,0,36,5730,,
2004,10,25,12,128.2,2.6,-2,24.6,16.5,24.5,41,289.36,881.85,-180.4,102.6,32.8,5689,,
2004,10,26,0,156.3,5,-0.8,26.5,14.9,25.7,40.6,292.02,945.42,-280.4,27.6,34.7,5733,,
2004,10,26,12,149.3,1.1,-4.5,26.6,17.5,26.1,43.6,290.91,869.74,-192.3,1173.7,34.8,5720,,
2004,10,27,0,176.5,15.4,9.6,24.4,9.8,15.8,25.6,291.97,942.52,-143.1,1.9,46.1,5741,,
2004,10,27,12,218.4,1.4,-4.4,32.6,22.7,24.5,47.2,291.71,884.23,-143.2,1556.1,37.1,5704,,
2004,10,28,0,170.9,5.2,-0.8,28.7,17.5,22.3,39.8,293.19,956.47,-31.1,373.6,37.4,5680,,
2004,10,28,12,146.9,1.6,-2.1,28.6,20.5,25.1,45.6,288.1,893.2,-151.9,135.8,32.8,5648,,
2004,10,29,0,82.1,1.8,-3.5,15.2,13.9,24.1,38,292.32,951.03,-24.1,935.5,25.9,5638,,
2004,10,29,12,125.7,2.2,-4.2,25.8,16.5,24.5,41,293.76,944.96,-27.1,0.6,37.4,5682,,
2004,10,30,0,311.5,5.4,-0.8,39.7,23.7,28.7,52.4,292.89,962.02,-277.7,11.4,45,5745,,
2004,10,30,12,186.4,7,1.5,24.5,15.3,20.5,35.8,291.47,915.15,-94.4,16.4,40.8,5700,,
2004,10,31,0,301.2,0.8,-4.4,15.2,23.3,30.3,53.6,291.92,962.17,-174.1,236.8,27.2,5691,,
2004,10,31,12,194.6,6.5,2.5,26.6,16.5,23.9,40.4,287.49,852.1,0,0,35.8,5721,,
2004,11,1,0,77.6,9.4,6.2,-2.2,1.8,22.7,24.5,289.95,998.46,0,0,13.4,5684,,
2004,11,1,12,76.1,5.2,1.8,6.6,8.9,26.5,35.4,284.56,823.99,0,0,18.4,5725,,
2004,11,2,0,79.5,14.2,12.7,-6.2,2.6,16.7,19.3,281.88,867.72,0,0,16.3,5702,,
2004,11,2,12,52.4,7,1.1,-1.4,0.6,18.3,18.9,291.83,908.46,-91.9,70.1,23.2,5743,,
2004,11,3,0,60.1,12.1,1.1,0.8,-2.6,20.3,17.7,285.94,890.85,0,0,13.3,5707,,
2004,11,3,12,44.6,11,6.1,-5.8,1.3,15.9,17.2,289.25,874.53,-180.3,2.9,21.8,5746,,
2004,11,4,0,40.7,9.1,6.9,3.4,8.6,19.7,28.3,285.67,926.71,0,0,14.7,5654,,
2004,11,4,12,87.4,10,6.6,-3.8,8.3,18.3,26.6,284.54,837.39,0,0,23.2,5738,,
2004,11,5,0,40.7,12.1,9.3,-8.4,4.2,17.1,21.3,286.43,935.41,0,0,17.2,5717,,
2004,11,5,12,76.4,12.1,8.6,5.4,5.1,19.5,24.6,285.16,853.71,0,0,25,5738,,
2004,11,6,0,90.2,11.1,7.4,7.2,10.3,20.1,30.4,288.03,949.26,0,0,25.4,5737,,
2004,11,6,12,89.8,6.8,4.4,13,12.9,22.3,35.2,282.69,830.06,0,0,25.5,5712,,
2004,11,7,0,159,10.8,6,13,13.9,21.1,35,289.62,951.68,0,0,27.9,5759,,
2004,11,7,12,72.9,11.8,10.3,14.3,8.7,20.5,29.2,275.23,726.58,0,0,30.7,5762,,
2004,11,8,0,50.4,10.2,7,9.1,7.3,17.9,25.2,286.3,914.05,0,0,26.1,5736,,
2004,11,8,12,139.7,4.8,1.9,19.8,17.7,23.5,41.2,283.97,833.45,0,0,28.4,5695,,
2004,11,9,0,40.7,6.7,2.9,1.8,10,24.9,34.9,288.61,949.11,0,0,22.2,5704,,
2004,11,9,12,108,2.4,-2.3,12.4,13.7,21.7,35.4,289.79,874.19,-141,43.6,28.6,5689,,
2004,11,10,0,59.4,5.7,0.9,10.4,11.5,22.7,34.2,290.35,948.68,-86.8,4.1,25.2,5694,,
2004,11,10,12,184.2,4.6,0.1,25.4,20.9,21.5,42.4,289.51,895.98,-125.3,21.4,34.5,5693,,
2004,11,11,0,138.9,8.5,3.6,8.8,13.7,21.1,34.8,290.61,967.76,0,0,28.3,5708,,
2004,11,11,12,160.9,8.4,5.3,14.8,15.1,19.9,35,284.6,845.87,0,0,25.9,5690,,
2004,11,12,0,124.5,8.3,3.5,10.6,13.1,22.9,36,290.44,970.38,0,0,26.8,5711,,
2004,11,12,12,176.5,4.6,0,23.6,17.3,25.3,42.6,289.77,909.32,-149.3,19.5,32.5,5687,,
2004,11,13,0,73.7,9.6,7.7,13.8,3,25.3,28.3,284.84,924,0,0,17.5,5680,,
2004,11,13,12,135.3,6.9,2.9,8.2,11.5,22.3,33.8,287.05,875.78,0,0,20.8,5702,,
2004,11,14,0,46.6,10,6.2,3.8,7,21.7,28.7,288.18,946.43,0,0,18.5,5710,,
2004,11,14,12,67.9,9.9,9.5,-8.4,-2.6,22.7,20.1,272.64,722.79,0,0,8.7,5688,,
2004,11,15,0,48.5,14.6,11.6,-8.8,2.6,21.7,24.3,286.49,938.31,0,0,16,5745,,
2004,11,15,12,93.1,6.2,2.8,-2.6,7,29.3,36.3,283.44,810.81,0,0,13.9,5762,,
2004,11,16,0,62.1,15.3,14.1,-9.8,-4.2,20.7,16.5,281.58,879.07,0,0,9.2,5734,,
2004,11,16,12,71.8,10.1,7.4,-7.8,2,17.9,19.9,282.06,797.1,0,0,16,5721,,
2004,11,17,0,115.3,12.7,9,13.2,10.1,21.7,31.8,288.46,968.09,0,0,27.1,5732,,
2004,11,17,12,82.1,10.4,8.6,9,10.1,19.1,29.2,280.32,813.58,0,0,23.8,5715,,
2004,11,18,0,47,10.4,6.2,7.2,7.1,21.5,28.6,288.96,960.04,0,0,24.5,5747,,
2004,11,18,12,163.1,6.6,3.3,12.4,19.3,19.9,39.2,286.84,900.68,-119.6,42.9,29.2,5664,,
2004,11,19,0,147.1,7.5,2.9,6.2,15.3,22.1,37.4,289.97,962.54,0,0,25.6,5708,,
2004,11,19,12,148.8,5.2,1.3,11,16.7,22.3,39,288.21,886.09,-179.7,0.3,25.9,5696,,
2004,11,20,0,122.4,9.6,5.1,11.2,12.9,22.7,35.6,289.51,957.23,0,0,21.4,5727,,
2004,11,20,12,52.4,0.5,-4.2,-6.6,6,25.7,31.7,290.43,912.31,-84,70,18.4,5667,,
2004,11,21,0,27.2,7.5,3.1,-10,7.8,23.1,30.9,289.27,954.51,0,0,16.3,5711,,
2004,11,21,12,150.7,2.9,-2,13.4,18.1,24.1,42.2,289.73,881.67,-192,47.6,29.8,5710,,
2004,11,22,0,104.2,5.5,1.8,9.8,16.3,23.3,39.6,288.73,957.38,-74.4,1.5,22.2,5666,,
2004,11,22,12,173.8,3.9,-1.6,17.6,18.9,26.5,45.4,290.86,902.18,-203.4,3.7,32,5742,,
2004,11,23,0,131.1,6.3,2.2,11,15.7,21.3,37,289.28,943.25,-66.9,59.3,24.6,5653,,
2004,11,23,12,158.1,3,-1.1,15.4,17.7,24.5,42.2,288.51,874.92,-211.5,91.1,26.1,5691,,
2004,11,24,0,168.5,4.3,-0.7,21.6,20.9,27.7,48.6,291.72,983.02,-169.1,52.4,32.7,5668,,
2004,11,24,12,91.1,-1.2,-5.7,12.2,17.7,27.3,45,289.63,888.9,-163.3,1967.1,23.2,5661,,
2004,11,25,0,111.9,7.5,3.3,8.2,13.5,19.7,33.2,289.77,962.57,-56.7,115.8,24.2,5650,,
2004,11,25,12,81.5,-1.5,-5.5,8.4,18.1,27.3,45.4,288.84,892.84,-139.8,1588.4,20.7,5637,,
2004,11,26,0,88.7,4,0.5,16.6,16.1,24.7,40.8,288.01,928.91,-224.3,100.8,22.1,5642,,
2004,11,26,12,73.9,-1.1,-5.2,1,16.5,27.3,43.8,289.08,889.21,-146.4,1740.5,20.1,5642,,
2004,11,27,0,54.3,3.8,-0.1,3.6,12,25.3,37.3,289.54,959.92,-122.5,105.2,19.1,5635,,
2004,11,27,12,50.9,1.6,-1.8,4.2,12.9,24.3,37.2,286.54,872.36,-200.8,700.8,15.6,5626,,
2004,11,28,0,94.8,1.1,-1.9,12.4,17.3,25.9,43.2,287.05,913.71,-95.7,115.4,21.9,5588,,
